customer_id,archetype,age,gender,product_category_preference,support_tickets,annual_income,spending_score,recency_days,frequency,monetary,discount_usage_rate,loyalty_years,returns_rate,online_purchase_ratio,avg_order_value,clv_score,engagement_score
CUST_0421,B,34,M,Beauty,6,40974.57,48,80,8,547.72,0.35111506544850757,2,0.08159313571814392,0.37722607216771764,68.46,54.1,6.79
CUST_0422,A,42,M,Grocery,3,92489.25,88,26,77,10422.53,0.05316052510195484,9,0.05046135028718445,0.5298573240883815,135.36,29723.51,159.44
CUST_0423,D,55,M,Electronics,0,79952.91,15,318,4,3570.44,0.07775382488114899,11,0.18400244756409193,0.6445467952921744,892.61,44.77,21.21
CUST_0424,B,65,M,Clothing,0,57490.05,49,149,13,400.92,0.23833269814901514,0,0.14025999775921053,0.45288500575729584,30.84,34.75,35.73
CUST_0425,D,24,F,Beauty,1,109458.22,28,260,3,1445.74,0.07219637466574612,6,0.1799410903878117,0.34095161422453873,481.91,16.62,10.2
CUST_0426,E,41,M,Grocery,1,16294.75,80,14,20,747.4,0.46624031257683685,1,0.07671738231059201,0.9501163172756251,37.37,996.53,63.15
CUST_0427,C,48,M,Electronics,2,21980.11,49,5,52,2601.27,0.7211010270777538,6,0.10281310607599443,0.49014655259632783,50.02,22544.34,127.8
CUST_0428,C,27,M,Grocery,5,23021.02,67,21,25,1316.06,0.8121249607783145,6,0.12066246871113155,0.7751848235730533,52.64,1495.52,55.27
CUST_0429,C,23,F,Beauty,3,22742.58,65,19,48,948.85,0.7003314116382702,4,0.12401506447391532,0.837071892349102,19.77,2277.24,109.0
CUST_0430,C,26,M,Clothing,1,47314.12,42,36,58,2389.18,0.7548822191672103,5,0.23962436378214952,0.4751465726062445,41.19,3745.2,125.28
CUST_0431,B,38,M,Home,5,57986.6,62,131,13,847.46,0.33291213219510774,2,0.0632855972858052,0.5205045575929812,65.19,83.46,22.17
CUST_0432,D,27,M,Books,2,120453.56,10,210,3,3252.07,0.1519759498035044,11,0.2706172578685899,0.3485256435596383,1084.02,46.24,7.45
CUST_0433,C,19,M,Home,0,43426.04,62,36,37,1658.26,0.6054082171624978,7,0.19681651136588613,0.7375839054800757,44.82,1658.26,91.53
CUST_0434,B,35,F,Clothing,1,41186.55,39,116,4,1022.16,0.2273794061329483,0,0.07124658724762106,0.5139813080786765,255.54,34.95,16.14
CUST_0435,E,52,F,Books,3,17490.26,87,50,13,385.9,0.3988366748122477,0,0.08997898248588711,0.8777863137861712,29.68,98.37,36.56
CUST_0436,E,24,F,Electronics,3,27516.06,91,62,21,746.81,0.7476515690418536,1,0.018915478947828527,0.914561793188702,35.56,248.94,52.9
CUST_0437,C,18,M,Home,5,26484.44,41,35,31,2825.85,0.8972174980166199,3,0.09900776222192569,0.6933313331238589,91.16,2433.37,63.72
CUST_0438,C,40,F,Home,1,33042.65,52,31,31,2124.22,0.8277837200608108,3,0.12334836064533491,0.7203443625313584,68.52,2057.84,76.63
CUST_0439,A,40,F,Beauty,2,165180.4,85,10,59,10444.5,0.007709538994495193,5,0.010941431217267497,0.7498535030392507,177.03,56020.5,137.0
CUST_0440,D,53,F,Sports,7,109482.8,24,205,5,4249.75,0.08428709023655037,6,0.3978438965180743,0.5982712000983657,849.95,103.15,1.45
CUST_0441,B,44,M,Home,2,55399.35,44,123,14,357.45,0.39561132328167553,0,0.15093194455140094,0.5263110018956382,25.53,40.36,33.34
CUST_0442,A,44,F,Home,4,191741.68,79,27,63,10536.56,0.05981139583640119,9,0.029626098752548055,0.556437393108968,167.25,23707.26,128.83
CUST_0443,D,36,M,Books,4,103859.73,29,209,2,3485.67,0.1088291598294795,11,0.38982409314093924,0.3740429154798257,1742.84,33.2,0.0
CUST_0444,B,28,M,Grocery,3,43820.4,62,110,11,1190.97,0.22094928664129818,2,0.052211678009266654,0.5940007321020571,108.27,118.02,25.79
CUST_0445,D,46,F,Home,4,146076.86,25,266,1,2444.89,0.12109715748695657,5,0.13971760206961903,0.47739270076793416,2444.89,9.16,0.0
CUST_0446,B,34,F,Books,3,59184.35,46,66,10,712.77,0.24336760883627825,1,0.0652386566774318,0.2561100589281427,71.28,106.38,17.64
CUST_0447,C,39,M,Sports,7,39333.31,49,11,36,1802.88,0.8339309912998555,6,0.17113080070710385,0.7884507953559419,50.08,5408.64,75.86
CUST_0448,D,45,M,Electronics,1,78639.25,22,343,5,2980.11,0.087722615698093,6,0.20929529187476037,0.5350048436576862,596.02,43.32,17.99
CUST_0449,B,29,F,Books,4,46776.84,36,150,6,1215.45,0.21940240243244563,1,0.09179129003394608,0.5823839226335188,202.58,48.3,12.31
CUST_0450,C,27,F,Beauty,5,50681.41,49,32,32,2424.3,0.9200093972641167,6,0.1505789598356324,0.7011302002086276,75.76,2350.84,66.15
CUST_0451,A,58,F,Books,2,131667.29,81,21,27,4518.55,0.021367781359067865,13,0.03913654721842473,0.6514646123871969,167.35,5545.49,65.79
CUST_0452,D,54,F,Home,0,109624.88,34,204,5,1906.11,0.19170163529159623,8,0.2111757856429903,0.4858109457291297,381.22,46.49,20.21
CUST_0453,A,50,F,Clothing,4,174787.38,90,15,49,11555.86,0.08826962587840105,10,0.03291876165421307,0.49400097620373035,235.83,35389.82,102.55
CUST_0454,C,22,M,Beauty,1,30824.89,44,20,38,2134.99,0.6020452354508502,2,0.11086326689805981,0.8145819177301921,56.18,3863.32,94.29
CUST_0455,E,54,M,Beauty,0,31671.75,89,30,12,577.8,0.3046066161210057,1,0.03469591631094646,0.8615146667398134,48.15,223.66,44.56
CUST_0456,D,52,F,Grocery,1,119275.81,25,202,5,3308.96,0.14783422517024644,3,0.34114178147285734,0.570461788756258,661.79,81.5,18.9
CUST_0457,A,34,M,Home,5,84130.37,86,6,60,7883.5,0.0071267654209597915,6,0.011000465367121803,0.5324683676918532,131.39,67572.86,132.32
CUST_0458,E,46,F,Clothing,4,21591.05,90,7,19,167.73,0.2621235660207152,0,0.07462153697448534,0.7632224066580249,8.83,398.36,55.55
CUST_0459,D,60,F,Beauty,0,91913.5,18,257,5,3279.67,0.19273758857725,8,0.30393033929777474,0.4461614242688003,655.93,63.56,19.31
CUST_0460,B,60,M,Home,0,35516.11,56,73,15,935.35,0.24571400031743604,1,0.06417311979743495,0.37778608282889875,62.36,189.6,38.93
CUST_0461,A,25,M,Beauty,2,129055.72,98,16,33,10068.57,0.07401505262919368,11,0.024273322724691057,0.6280761747041297,305.11,19544.87,78.81
CUST_0462,A,53,F,Electronics,1,83727.72,93,23,44,8079.96,0.02908890407063875,13,0.040387103317152645,0.77620576214586,183.64,14813.26,104.87
CUST_0463,B,38,F,Books,1,30685.68,55,158,10,825.06,0.27029803157458926,2,0.07061755551889677,0.3101759895883088,82.51,51.89,23.84
CUST_0464,C,75,F,Grocery,3,47632.04,54,14,43,2757.77,0.8759828932558251,7,0.23066283907975735,0.5069865917543583,64.13,7905.61,94.28
CUST_0465,B,60,F,Grocery,0,33815.21,34,82,8,1111.18,0.3486277967443514,2,0.10561767549288631,0.5838671665142462,138.9,107.1,28.9
CUST_0466,A,23,M,Electronics,0,165603.34,77,9,72,8401.0,0.09874393925937762,12,0.03956548802587509,0.4398539725128543,116.68,60487.2,163.91
CUST_0467,A,39,M,Clothing,0,104150.69,85,2,59,3061.37,0.03399206048348683,10,0.03417691611033969,0.7958713924728791,51.89,60206.94,183.92
CUST_0468,C,39,M,Home,1,41042.07,65,26,42,1630.98,0.8628844464014587,5,0.1268538498657749,0.520237980124156,38.83,2537.08,95.25
CUST_0469,A,26,F,Clothing,3,80312.26,95,12,31,10019.27,0.07881382255978829,6,0.015583804447802843,0.5732250642779624,323.2,23892.11,72.8
CUST_0470,C,33,M,Beauty,2,33439.08,51,33,43,2307.94,0.633335015020578,3,0.3030360286541204,0.3996263203547769,53.67,2918.87,91.02
CUST_0471,B,57,F,Grocery,0,29701.35,56,81,10,375.53,0.368624139478247,2,0.09793041809368014,0.26183673775077587,37.55,45.8,26.47
CUST_0472,B,43,F,Books,2,58170.44,63,165,6,847.02,0.417797389335072,1,0.10475588783034967,0.4557111816436396,141.17,30.62,15.72
CUST_0473,B,30,F,Clothing,1,34639.15,44,158,7,1130.82,0.44950121086166167,1,0.11534016206687427,0.4602978485527508,161.55,49.78,20.84
CUST_0474,C,46,M,Clothing,0,37151.02,60,35,40,840.88,0.7833921790747754,5,0.16472730067012167,0.8400365941382953,21.02,934.31,99.66
CUST_0475,D,31,F,Home,4,85508.33,10,234,4,2616.32,0.01744403473729956,5,0.19034437173997926,0.5884772686682666,654.08,44.53,8.2
CUST_0476,B,23,F,Home,0,50262.39,39,158,14,538.44,0.38569290683548035,1,0.09469073559411337,0.5045527860021058,38.46,47.41,38.72
CUST_0477,B,46,F,Electronics,0,36309.53,52,76,12,785.11,0.3922962887341572,0,0.0613375095942166,0.5355631437099885,65.43,122.35,36.03
CUST_0478,B,48,F,Books,3,51973.67,38,115,8,1101.2,0.3683254054376302,1,0.11047000628662666,0.41599024982658067,137.65,75.94,16.19
CUST_0479,A,42,M,Home,3,145571.86,86,9,80,11212.19,0.04609703960028519,11,0.03128437580276536,0.7194137594021824,140.15,89697.52,176.5
CUST_0480,D,26,M,Beauty,1,108805.78,16,217,2,3571.6,0.04198851257012253,4,0.18949041619218646,0.2912872774739853,1785.8,32.77,7.29
CUST_0481,E,44,F,Grocery,0,33788.29,85,21,15,478.13,0.6724666382869937,0,0.0765403958115847,0.7586216166509934,31.88,326.0,49.93
CUST_0482,D,49,F,Beauty,0,110186.05,23,337,1,3054.87,0.19996722115184393,9,0.3802334277477302,0.6799039360709069,3054.87,9.04,15.89
CUST_0483,A,25,F,Beauty,4,138012.46,90,6,68,9289.7,0.020895626841862282,14,0.022171687540390457,0.6635757122073799,136.61,90242.8,153.94
CUST_0484,B,47,F,Home,0,30815.19,55,93,5,1132.27,0.23781091395111537,0,0.10503657596094564,0.30829075175934295,226.45,60.23,17.24
CUST_0485,D,48,F,Sports,5,112757.76,23,205,4,6847.66,0.17014349045690638,4,0.3217373799591345,0.5780719948999733,1711.92,132.96,5.05
CUST_0486,C,47,F,Books,4,35921.86,56,20,34,742.35,0.6312960217527764,8,0.13124872732605594,0.6371191379082891,21.83,1201.9,73.74
CUST_0487,B,40,M,Grocery,3,37793.15,56,169,12,769.38,0.20981563781068244,2,0.09644462196427758,0.18895941033353572,64.11,54.31,19.37
CUST_0488,A,39,M,Grocery,1,154106.66,90,13,62,5328.5,0.01993991539771718,13,0.04238207842225123,0.5303660482893737,85.94,23597.64,139.3
CUST_0489,C,64,M,Home,3,30999.21,67,40,44,1610.96,1.0,1,0.2020831235400714,0.6928859003485979,36.61,1728.84,95.36
CUST_0490,A,34,F,Grocery,3,141235.75,79,22,58,14025.88,0.028053693370332974,14,0.049948633218269055,0.8234557006077576,241.83,35369.61,128.01
CUST_0491,D,36,F,Clothing,2,97240.75,16,239,3,5868.56,0.13724311847133092,4,0.27279753731261014,0.6344484725162899,1956.19,73.36,13.11
CUST_0492,B,42,F,Clothing,3,47064.6,42,148,14,610.49,0.40149159458838796,2,0.10883058495678904,0.500354416678554,43.61,57.36,29.68
CUST_0493,E,48,F,Beauty,6,25096.66,62,20,15,270.74,0.7315381380989958,0,0.0010796660383623558,0.961309387138155,18.05,193.39,36.23
CUST_0494,B,74,F,Sports,0,45828.18,32,144,14,536.21,0.41292602104112147,0,0.07617010894985769,0.570761727126936,38.3,51.77,40.11
CUST_0495,B,47,F,Sports,4,44554.99,55,135,2,1046.31,0.1886598533919719,0,0.08776180140555831,0.6388259734088033,523.16,15.39,5.52
CUST_0496,B,25,M,Home,5,55091.96,45,96,5,333.7,0.2554376623962343,0,0.12166420252251015,0.4895610371206915,66.74,17.2,5.83
CUST_0497,D,47,F,Sports,2,89028.82,22,297,5,3092.15,0.1934858960130443,11,0.40534668855730244,0.69902334043753,618.43,51.88,18.32
CUST_0498,B,48,F,Grocery,1,54050.51,48,95,8,770.3,0.46588611733305496,1,0.04818755699659688,0.5492917273671658,96.29,64.19,25.04
CUST_0499,D,60,M,Grocery,1,81329.15,11,333,2,4039.24,0.12233936593061923,4,0.3195843050669368,0.45747846117376967,2019.62,24.19,10.45
CUST_0500,B,48,F,Sports,1,34832.8,44,57,8,565.25,0.5091651189749733,1,0.13528049754857327,0.3552600410645442,70.66,77.97,21.86
CUST_0501,E,50,M,Sports,1,21177.09,78,44,13,542.93,0.5225317008496453,0,0.011669017633086453,0.8897304975454821,41.76,156.85,43.07
CUST_0502,B,28,F,Electronics,0,47351.71,49,103,10,1250.52,0.3809967090531298,1,0.1276449212034545,0.4309696944989575,125.05,120.24,29.59
CUST_0503,C,28,F,Books,4,38700.34,63,26,59,931.57,0.7309725842604738,5,0.18103533319158696,0.8112506285138457,15.79,2035.65,126.07
CUST_0504,D,43,F,Clothing,2,118420.75,27,260,2,7682.15,0.0284919756654574,11,0.327335009846395,0.4307546320926012,3841.08,58.87,7.0
CUST_0505,D,52,M,Beauty,4,125800.81,15,342,2,7883.38,0.037737412570218974,6,0.16013464265259164,0.6066816808259945,3941.69,45.97,4.43
CUST_0506,E,44,M,Home,5,30027.29,75,16,23,692.81,0.39542068244906553,0,0.026598205729329624,0.741018955239695,30.12,937.33,52.07
CUST_0507,D,33,F,Beauty,0,120702.07,24,329,4,8129.8,0.15337587002185174,10,0.37151238241326323,0.3137760644181112,2032.45,98.54,14.58
CUST_0508,A,28,F,Books,0,124779.04,94,19,54,11784.06,0.10479193476580527,5,0.02418392215579568,0.5051259799853368,218.22,31816.96,123.37
CUST_0509,E,25,M,Beauty,0,28132.67,75,35,11,576.74,0.6779678982454393,0,0.01671944366011721,0.9418104472343676,52.43,176.23,43.69
CUST_0510,C,62,F,Home,1,25631.21,69,30,23,1330.09,0.8404031947019618,5,0.17751330515046512,0.7160952899426966,57.83,986.84,60.66
CUST_0511,A,30,F,Beauty,0,92563.8,79,24,66,6293.26,0.07481830727483252,8,0.024053732948718723,0.6523829151304097,95.35,16614.21,149.21
CUST_0512,A,34,F,Home,2,160421.3,85,27,69,12128.32,0.03166662978212571,8,0.03775144623430017,0.4597260584346554,175.77,29887.65,144.9
CUST_0513,B,53,F,Books,5,59596.9,55,143,13,918.01,0.3517094017542072,2,0.10781403942851837,0.4763078218162333,70.62,82.88,21.23
CUST_0514,D,44,M,Grocery,0,111689.83,32,244,1,2763.41,0.08288885454551623,3,0.19660718728795099,0.7153704284000615,2763.41,11.28,16.72
CUST_0515,E,18,M,Sports,0,34516.82,72,38,22,788.76,0.4910004045433322,0,6.51422435805158e-05,0.9840950523680455,35.85,444.94,66.31
CUST_0516,D,18,F,Grocery,2,75701.7,16,294,5,6711.37,0.0708981193647275,8,0.3526716708630549,0.38504638828090254,1342.27,113.75,12.04
CUST_0517,B,39,F,Beauty,4,40889.33,43,112,13,1105.91,0.4877900541031055,1,0.07788313801223419,0.38000871595010755,85.07,127.23,22.49
CUST_0518,A,57,M,Home,3,86979.44,76,4,72,3994.95,0.06327998414631048,7,0.039749834117119,0.7607944838205196,55.49,57527.28,175.22
CUST_0519,D,55,M,Grocery,3,100500.64,21,345,3,3659.32,0.10564788980519509,7,0.31580350231619275,0.5436249644399133,1219.77,31.73,8.16
CUST_0520,C,34,M,Electronics,3,31902.5,48,27,44,2666.13,0.6531399541955414,4,0.13499369559715874,0.6974703277325011,60.59,4189.63,96.65
CUST_0521,E,34,F,Electronics,3,29488.19,71,19,20,344.0,0.4820081618345672,0,0.08957360806392345,0.8132289590128132,17.2,344.0,52.53
CUST_0522,A,48,M,Home,3,115383.57,98,21,67,15690.47,0.06706096313835241,7,0.017348610342374015,0.5113408202980281,234.19,47784.61,139.99
CUST_0523,D,23,M,Beauty,1,76069.84,14,345,3,5129.31,0.13013336693182057,5,0.2161076119957041,0.4277332881324545,1709.77,44.47,11.84
CUST_0524,B,31,F,Sports,0,47427.19,55,155,7,309.63,0.4913527173500642,2,0.1060216321426182,0.21237010448841342,44.23,13.89,18.89
CUST_0525,B,36,F,Electronics,3,37730.23,42,159,9,1018.24,0.2617978586405004,2,0.10086113027647911,0.2661055300292074,113.14,57.28,14.95
CUST_0526,B,42,F,Home,1,49923.06,38,122,5,509.25,0.40563102895141995,0,0.06711289557713204,0.3116313878452548,101.85,20.7,14.05
CUST_0527,B,59,F,Books,1,40113.27,47,95,5,408.48,0.4092928711974199,1,0.12323942065381419,0.308512815162475,81.7,21.28,14.22
CUST_0528,A,54,M,Beauty,3,192675.56,85,19,51,2974.87,0.030594154775386077,7,0.03769807739255877,0.5957081237019813,58.33,7585.92,110.18
CUST_0529,B,40,M,Books,1,41397.27,58,82,8,844.29,0.4172731581923196,2,0.0737565106978843,0.35802999918369727,105.54,81.38,21.38
CUST_0530,C,28,F,Electronics,2,52198.27,50,12,44,2384.43,0.9349754575499252,5,0.16465716548551831,0.7710986877371504,54.19,8070.38,105.76
CUST_0531,C,28,F,Home,4,48389.51,41,28,57,2905.05,0.8862293347591751,6,0.10632010148763428,0.8195613163968346,50.97,5709.93,121.96
CUST_0532,E,47,M,Beauty,2,18592.55,80,43,18,677.36,0.45736789771138187,1,0.09979108049899842,0.7827503121400017,37.63,277.1,47.98
CUST_0533,A,34,M,Beauty,1,182080.9,88,2,45,7728.62,0.004707924213760818,14,0.025866296449631027,0.4991402981181924,171.75,115929.3,146.98
CUST_0534,B,18,M,Home,6,61910.0,43,138,15,574.19,0.3818858138616205,0,0.05961157764299627,0.47738275237143035,38.28,61.96,22.27
CUST_0535,C,48,M,Beauty,0,33347.44,41,4,50,2534.72,0.7396066273858223,4,0.225459802303964,0.7747140067329294,50.69,25347.2,140.49
CUST_0536,E,18,M,Beauty,5,24396.33,58,49,16,344.13,0.4294319056913756,1,0.0970994940255053,1.0,21.51,110.12,39.04
CUST_0537,D,49,M,Beauty,2,130702.88,19,365,4,2558.55,0.09657540649297042,9,0.3833805382019623,0.46463911548118286,639.64,27.96,11.57
CUST_0538,C,36,M,Electronics,0,42633.92,45,33,29,2434.93,0.9011008680870748,4,0.13104805556286403,0.7680385966843095,83.96,2076.85,76.39
CUST_0539,B,59,F,Grocery,1,36749.39,35,103,12,1058.58,0.4284001250084003,2,0.11653890033106366,0.5143871816892989,88.21,122.14,32.26
CUST_0540,E,27,F,Home,0,25979.55,87,16,10,50.0,0.4411875141589318,1,0.039453146572291306,0.7068911288329588,5.0,29.41,40.39
CUST_0541,A,27,M,Clothing,2,146414.29,99,25,41,10739.01,0.07185333865895614,10,0.010051269664918764,0.6708150030071798,261.93,16934.59,93.42
CUST_0542,C,43,F,Home,0,35401.04,53,40,55,832.19,0.6933284428914388,3,0.10919304497565885,0.6368747781942034,15.13,1116.35,125.24
CUST_0543,C,51,M,Clothing,3,37618.96,46,1,53,2973.16,0.9516229269126991,2,0.27115201292453056,0.44069903932595583,56.1,78788.74,200.0
CUST_0544,C,46,F,Home,5,25171.92,62,30,42,2096.48,1.0,4,0.14772383745738124,0.41732746581062996,49.92,2840.39,80.68
CUST_0545,D,41,M,Sports,0,140182.33,16,216,4,6118.09,0.10760240426747371,11,0.3876359017586974,0.5409808027516078,1529.52,112.78,19.28
CUST_0546,C,32,M,Grocery,1,33451.63,67,17,31,1282.65,0.9311567360876343,4,0.2561374194356639,0.7758052273661546,41.38,2209.01,80.4
CUST_0547,B,18,M,Beauty,2,38233.76,49,61,13,1059.88,0.4258266713499048,0,0.12397210377829945,0.35864911217732287,81.53,222.23,28.81
CUST_0548,E,45,F,Electronics,0,21482.69,67,47,25,380.74,0.7073748320082204,0,0.08287782518330919,0.8692112971314246,15.23,198.3,69.51
CUST_0549,E,36,M,Electronics,0,16527.54,61,53,12,423.82,0.382627771354849,2,0.0905154657752257,0.7539419542908907,35.32,94.18,40.97
CUST_0550,E,46,M,Books,5,26908.21,84,6,21,409.91,0.6067649689406753,0,0.04589978753453129,0.7335132412760367,19.52,1229.73,58.34
CUST_0551,B,38,F,Sports,3,35783.77,49,74,3,548.1,0.4458369312492216,0,0.12406766006805417,0.5793437997585965,182.7,21.92,9.94
CUST_0552,A,38,F,Grocery,3,183501.15,76,20,45,14902.36,0.060239503186450896,9,0.015978422960733634,0.45809990327589106,331.16,31933.63,95.16
CUST_0553,A,29,M,Grocery,4,153555.51,82,27,58,11142.97,0.035658940794919936,10,0.007651448520548934,0.44442165676075385,192.12,23081.87,116.59
CUST_0554,C,48,F,Beauty,5,26925.72,57,20,46,1017.06,0.6270487032212639,5,0.11200876182792828,0.5491412184343103,22.11,2227.85,92.98
CUST_0555,A,36,M,Clothing,3,108357.51,93,9,49,3425.14,0.0840619826707287,10,0.04648084222842593,0.677247501323701,69.9,16783.19,113.66
CUST_0556,C,33,F,Clothing,2,26535.65,66,3,38,1293.71,0.700451418921926,3,0.30563695281444486,0.8938135350601616,34.04,12290.24,121.21
CUST_0557,E,50,F,Electronics,0,21010.34,72,11,14,239.07,0.7238382428370418,0,0.07941633744743869,0.9317268814620197,17.08,278.92,55.73
CUST_0558,E,54,F,Books,0,19787.71,80,40,12,641.81,0.499474275479947,1,0.0,0.7958489827738181,53.48,187.85,42.42
CUST_0559,A,44,F,Electronics,5,169356.27,97,14,78,6420.08,0.042895011208279904,12,0.026221918738872047,0.6423752158136018,82.31,33384.42,160.99
CUST_0560,D,35,M,Beauty,2,117272.27,23,311,2,2743.15,0.10149889481853645,4,0.17662468295059916,0.498001740901067,1371.58,17.58,8.28
CUST_0561,B,40,F,Clothing,2,57280.7,64,164,12,872.58,0.19536487491191776,2,0.14726856126964666,0.24542657575015353,72.72,63.46,23.52
CUST_0562,E,54,F,Home,5,34239.97,70,18,15,245.87,0.5645398701942996,0,0.08138347966884975,0.9082516680648983,16.39,194.11,38.72
CUST_0563,B,31,M,Books,3,47948.48,47,77,9,755.61,0.1936434195880663,0,0.0823148433183723,0.21456859691056393,83.96,87.19,14.59
CUST_0564,B,28,M,Electronics,1,31500.81,48,147,3,817.3,0.23847961684503313,1,0.12307326886080353,0.44946641607925003,272.43,16.57,12.67
CUST_0565,B,45,F,Electronics,0,45037.26,42,83,12,803.79,0.49246215782750674,2,0.08003609366714919,0.2683396630740502,66.98,114.83,30.57
CUST_0566,C,24,F,Sports,0,46288.35,57,9,44,2412.21,0.6588596077041198,6,0.16940675858530854,0.7631276877879205,54.82,10613.72,114.37
CUST_0567,E,46,M,Books,4,33195.99,79,38,18,554.05,0.6030959475266559,0,0.0663455081618997,0.9202854064726411,30.78,255.72,45.04
CUST_0568,B,46,F,Sports,1,43838.9,44,90,4,308.53,0.45282511808920284,2,0.06570128869907063,0.41839740280999443,77.13,13.56,14.48
CUST_0569,C,47,M,Clothing,0,21615.85,61,11,57,1759.52,0.9159755024765143,5,0.26722666236209014,0.70466854180712,30.87,8357.72,137.18
CUST_0570,A,41,F,Grocery,0,172018.16,89,18,54,10479.58,0.02092891297714232,7,0.009401649176799975,0.6068479406386934,194.07,29784.07,125.69
CUST_0571,C,28,F,Grocery,0,35590.68,51,26,41,2386.52,0.7717385161088338,3,0.3011138511792432,0.7833232529213316,58.21,3623.97,101.51
CUST_0572,C,59,M,Beauty,0,21052.53,63,17,59,2483.48,0.8168620463052677,5,0.25958979376131375,0.5532114379707078,42.09,8140.3,134.95
CUST_0573,C,32,F,Books,0,43402.47,60,27,48,2078.19,0.8001973559389672,2,0.12826134502200748,0.8654485507215357,43.3,3562.61,117.01
CUST_0574,D,49,M,Sports,3,95608.3,29,288,3,3961.83,0.20444179846318375,8,0.1781082668035929,0.5014254865944229,1320.61,41.13,7.38
CUST_0575,B,58,F,Home,0,55437.37,46,152,10,461.1,0.3890508171105538,0,0.04973031652884245,0.32832862533439006,46.11,30.14,27.22
CUST_0576,C,49,F,Electronics,4,43594.63,65,41,35,2385.74,0.6386161485596071,7,0.26589209110802026,0.868119431841002,68.16,1988.12,77.8
CUST_0577,B,36,M,Books,1,31319.11,39,95,5,997.43,0.3901380601171572,2,0.11641539869865314,0.3954040293358884,199.49,51.95,15.96
CUST_0578,C,21,F,Grocery,3,20213.93,48,18,62,2116.45,0.9836147449283483,2,0.14086019188084697,0.7028114002994384,34.14,6906.31,134.61
CUST_0579,E,51,F,Books,3,22015.13,76,50,14,596.47,0.7503353893465199,1,0.010124480033862937,0.7618729017455715,42.6,163.74,36.24
CUST_0580,E,50,M,Clothing,1,25488.9,84,41,24,170.82,0.2868520042201411,1,0.06753996793395799,0.8504528655448828,7.12,97.61,64.45
CUST_0581,D,35,F,Grocery,0,144770.88,24,365,1,4227.21,0.08176824955045203,7,0.32275944623965913,0.5230036487357684,4227.21,11.55,12.73
CUST_0582,E,50,M,Beauty,4,34593.12,78,26,16,609.62,0.7355771578442989,0,0.01891039252801028,0.7072301553802081,38.1,361.26,37.99
CUST_0583,D,44,M,Electronics,3,103545.24,23,319,1,3381.15,0.015736271873279323,5,0.27916862194514835,0.6363042495865389,3381.15,10.57,6.04
CUST_0584,A,56,F,Sports,0,147325.19,77,24,58,4566.43,0.023294937652518256,12,0.025534143435679727,0.5275495646825957,78.73,10594.12,130.72
CUST_0585,C,51,F,Books,0,22741.71,64,33,57,760.69,0.8997206662618651,5,0.217807535578526,0.6450604439095722,13.35,1275.27,129.93
CUST_0586,B,32,M,Beauty,0,48102.98,49,137,9,775.72,0.31610965276162817,0,0.08475121421785611,0.4718521716348231,86.19,50.59,28.17
CUST_0587,C,32,F,Sports,4,29646.84,45,23,31,1219.58,0.7116902082068618,6,0.20007554788278864,0.7509351882818962,39.34,1575.29,69.37
CUST_0588,D,27,M,Books,0,136281.56,18,212,3,4830.66,0.19008760631907914,7,0.2136256063292404,0.37980247975242054,1610.22,68.04,14.07
CUST_0589,A,39,F,Clothing,4,164542.36,81,5,39,9451.43,0.08530727168234267,10,0.032256782460925636,0.7593823019677932,242.34,61434.3,101.19
CUST_0590,A,42,M,Beauty,2,177743.72,81,9,60,12029.07,0.0549801135208916,9,0.03727214185852973,0.4654143412192539,200.48,72174.42,134.42
CUST_0591,E,38,F,Home,2,25322.05,72,49,24,184.18,0.42366406916938676,0,0.07938247077472052,0.929657448584229,7.67,88.41,62.63
CUST_0592,B,48,F,Grocery,0,40122.22,58,168,12,321.32,0.48371043898783783,0,0.1313133524223605,0.35676084208733344,26.78,22.82,31.73
CUST_0593,E,48,F,Clothing,0,25271.8,81,35,12,790.74,0.7064435302244354,1,0.0549931647742729,0.9562153495732553,65.9,263.58,45.98
CUST_0594,D,42,M,Sports,0,97917.17,17,251,5,1867.86,0.1693815628570439,2,0.1787726271141366,0.34920844300218734,373.57,37.06,17.38
CUST_0595,E,43,M,Books,1,33427.45,73,17,15,145.79,0.6440109161197197,0,0.048185022027458724,0.9488385224742557,9.72,121.49,51.86
CUST_0596,A,48,F,Electronics,3,126348.24,93,22,42,13689.19,0.0016122311115802177,8,0.016084557849522514,0.7363631220783042,325.93,24997.65,94.27
CUST_0597,D,38,F,Beauty,1,146195.74,10,260,4,3215.9,0.027251116404074717,5,0.18842297097417923,0.5991339625040147,803.98,49.29,17.37
CUST_0598,E,57,F,Home,3,32224.93,83,22,13,667.12,0.3097255115973974,0,0.06437593734293964,0.9573550047405496,51.32,377.07,40.69
CUST_0599,C,55,F,Books,0,20782.7,69,42,48,988.09,0.9427705905572654,2,0.1544962168233975,0.4918088241314048,20.59,1102.98,108.22
CUST_0600,C,38,M,Home,2,44374.12,45,16,30,2601.31,0.7294580444068681,3,0.2888781773674774,0.4957573280022247,86.71,4590.55,70.17
CUST_0601,B,60,F,Books,0,50685.44,58,165,15,862.22,0.2813124126056964,0,0.05810034066254399,0.5527097933707247,57.48,77.91,41.66
CUST_0602,B,44,F,Books,3,34164.44,39,69,10,749.82,0.4088003421058852,1,0.0713107290902834,0.2659183084184693,74.98,107.12,17.77
