customer_id,archetype,age,gender,product_category_preference,support_tickets,annual_income,spending_score,recency_days,frequency,monetary,discount_usage_rate,loyalty_years,returns_rate,online_purchase_ratio,avg_order_value,clv_score,engagement_score,cluster,segment_name,pca_x,pca_y
CUST_0542,C,43,F,Home,0,35401.04,53,40,55,832.19,0.6933284428914388,3,0.1091930449756588,0.6368747781942034,15.13,1116.35,125.24,0,Bargain Hunters,0.8646446523035162,-1.659755635010179
CUST_0543,C,51,M,Clothing,3,37618.96,46,1,53,2973.16,0.9516229269126992,2,0.2711520129245305,0.4406990393259558,56.1,78788.74,200.0,0,Bargain Hunters,1.7499656294401231,-1.1203291985717436
CUST_0544,C,46,F,Home,5,25171.92,62,30,42,2096.48,1.0,4,0.1477238374573812,0.4173274658106299,49.92,2840.39,80.68,0,Bargain Hunters,0.25714480688337327,-1.676043971120157
CUST_0545,D,41,M,Sports,0,140182.33,16,216,4,6118.09,0.1076024042674737,11,0.3876359017586974,0.5409808027516078,1529.52,112.78,19.28,1,At-Risk High-Value,-2.122212530611005,3.3133462063833843
CUST_0546,C,32,M,Grocery,1,33451.63,67,17,31,1282.65,0.9311567360876344,4,0.2561374194356639,0.7758052273661546,41.38,2209.01,80.4,0,Bargain Hunters,0.12805913120553572,-1.9291921519306068
CUST_0547,B,18,M,Beauty,2,38233.76,49,61,13,1059.88,0.4258266713499048,0,0.1239721037782994,0.3586491121773228,81.53,222.23,28.81,4,Occasional Shoppers,-1.2750555469385143,-0.9770779524729445
CUST_0548,E,45,F,Electronics,0,21482.69,67,47,25,380.74,0.7073748320082204,0,0.0828778251833091,0.8692112971314246,15.23,198.3,69.51,3,Young Explorers,0.05717783134344445,-2.4477877527020713
CUST_0549,E,36,M,Electronics,0,16527.54,61,53,12,423.82,0.382627771354849,2,0.0905154657752257,0.7539419542908907,35.32,94.18,40.97,3,Young Explorers,-0.5403133186733807,-1.6049533996164467
CUST_0550,E,46,M,Books,5,26908.21,84,6,21,409.91,0.6067649689406753,0,0.0458997875345312,0.7335132412760367,19.52,1229.73,58.34,3,Young Explorers,0.3937788476595254,-2.3359156699650527
CUST_0551,B,38,F,Sports,3,35783.77,49,74,3,548.1,0.4458369312492216,0,0.1240676600680541,0.5793437997585965,182.7,21.92,9.94,4,Occasional Shoppers,-1.5297764934333955,-1.2270790543298569
CUST_0552,A,38,F,Grocery,3,183501.15,76,20,45,14902.36,0.0602395031864508,9,0.0159784229607336,0.458099903275891,331.16,31933.63,95.16,2,Premium Loyalists,3.1774991491276157,2.874860000509626
CUST_0553,A,29,M,Grocery,4,153555.51,82,27,58,11142.97,0.0356589407949199,10,0.0076514485205489,0.4444216567607538,192.12,23081.87,116.59,2,Premium Loyalists,3.3244142322357075,2.2080715223073275
CUST_0554,C,48,F,Beauty,5,26925.72,57,20,46,1017.06,0.6270487032212639,5,0.1120087618279282,0.5491412184343103,22.11,2227.85,92.98,0,Bargain Hunters,0.6407668498559037,-1.3532385053658784
CUST_0555,A,36,M,Clothing,3,108357.51,93,9,49,3425.14,0.0840619826707287,10,0.0464808422284259,0.677247501323701,69.9,16783.19,113.66,2,Premium Loyalists,2.7115292511711724,0.49759312291642527
CUST_0556,C,33,F,Clothing,2,26535.65,66,3,38,1293.71,0.700451418921926,3,0.3056369528144448,0.8938135350601616,34.04,12290.24,121.21,0,Bargain Hunters,0.6809719292461296,-1.8246331805550695
CUST_0557,E,50,F,Electronics,0,21010.34,72,11,14,239.07,0.7238382428370418,0,0.0794163374474386,0.9317268814620197,17.08,278.92,55.73,3,Young Explorers,-0.006721653604186604,-2.6912230310302863
CUST_0558,E,54,F,Books,0,19787.71,80,40,12,641.81,0.499474275479947,1,0.0,0.7958489827738181,53.48,187.85,42.42,3,Young Explorers,0.07020918698647055,-2.1374100648629475
CUST_0559,A,44,F,Electronics,5,169356.27,97,14,78,6420.08,0.0428950112082799,12,0.026221918738872,0.6423752158136018,82.31,33384.42,160.99,2,Premium Loyalists,4.460995673653428,1.6935126984205051
CUST_0560,D,35,M,Beauty,2,117272.27,23,311,2,2743.15,0.1014988948185364,4,0.1766246829505991,0.498001740901067,1371.58,17.58,8.28,1,At-Risk High-Value,-2.5800628268965053,2.0726884901554707
CUST_0561,B,40,F,Clothing,2,57280.7,64,164,12,872.58,0.1953648749119177,2,0.1472685612696466,0.2454265757501535,72.72,63.46,23.52,4,Occasional Shoppers,-1.4299419654691872,0.08490846121413169
CUST_0562,E,54,F,Home,5,34239.97,70,18,15,245.87,0.5645398701942996,0,0.0813834796688497,0.9082516680648984,16.39,194.11,38.72,3,Young Explorers,-0.09013402720382414,-2.2312672350271954
CUST_0563,B,31,M,Books,3,47948.48,47,77,9,755.61,0.1936434195880663,0,0.0823148433183723,0.2145685969105639,83.96,87.19,14.59,4,Occasional Shoppers,-1.522239584591408,-0.40149587874709053
CUST_0564,B,28,M,Electronics,1,31500.81,48,147,3,817.3,0.2384796168450331,1,0.1230732688608035,0.44946641607925,272.43,16.57,12.67,4,Occasional Shoppers,-1.8474631020474543,-0.4559290147560409
CUST_0565,B,45,F,Electronics,0,45037.26,42,83,12,803.79,0.4924621578275067,2,0.0800360936671491,0.2683396630740502,66.98,114.83,30.57,4,Occasional Shoppers,-1.3523868722836125,-0.7147051625559058
CUST_0566,C,24,F,Sports,0,46288.35,57,9,44,2412.21,0.6588596077041198,6,0.1694067585853085,0.7631276877879205,54.82,10613.72,114.37,0,Bargain Hunters,1.093829430304402,-1.1564315246677386
CUST_0567,E,46,M,Books,4,33195.99,79,38,18,554.05,0.6030959475266559,0,0.0663455081618997,0.9202854064726412,30.78,255.72,45.04,3,Young Explorers,0.14928416462056157,-2.29908384265456
CUST_0568,B,46,F,Sports,1,43838.9,44,90,4,308.53,0.4528251180892028,2,0.0657012886990706,0.4183974028099944,77.13,13.56,14.48,4,Occasional Shoppers,-1.4836354893788937,-0.8699144697141957
CUST_0569,C,47,M,Clothing,0,21615.85,61,11,57,1759.52,0.9159755024765144,5,0.2672266623620901,0.70466854180712,30.87,8357.72,137.18,0,Bargain Hunters,1.0335590002012325,-1.7886296692579888
CUST_0570,A,41,F,Grocery,0,172018.16,89,18,54,10479.58,0.0209289129771423,7,0.0094016491767999,0.6068479406386934,194.07,29784.07,125.69,2,Premium Loyalists,3.4915390486958984,1.805444142501277
CUST_0571,C,28,F,Grocery,0,35590.68,51,26,41,2386.52,0.7717385161088338,3,0.3011138511792432,0.7833232529213316,58.21,3623.97,101.51,0,Bargain Hunters,0.1394987241336977,-1.4883283576770137
CUST_0572,C,59,M,Beauty,0,21052.53,63,17,59,2483.48,0.8168620463052677,5,0.2595897937613137,0.5532114379707078,42.09,8140.3,134.95,0,Bargain Hunters,1.009272040996683,-1.4099139511531138
CUST_0573,C,32,F,Books,0,43402.47,60,27,48,2078.19,0.8001973559389672,2,0.1282613450220074,0.8654485507215357,43.3,3562.61,117.01,0,Bargain Hunters,1.0433051329618848,-1.9786128073186933
CUST_0574,D,49,M,Sports,3,95608.3,29,288,3,3961.83,0.2044417984631837,8,0.1781082668035929,0.5014254865944229,1320.61,41.13,7.38,1,At-Risk High-Value,-2.15406931675633,2.1119455369311
CUST_0575,B,58,F,Home,0,55437.37,46,152,10,461.1,0.3890508171105538,0,0.0497303165288424,0.32832862533439,46.11,30.14,27.22,4,Occasional Shoppers,-1.5398981103412515,-0.6145823066327454
CUST_0576,C,49,F,Electronics,4,43594.63,65,41,35,2385.74,0.6386161485596071,7,0.2658920911080202,0.868119431841002,68.16,1988.12,77.8,0,Bargain Hunters,0.46433343078635897,-0.9823117910020396
CUST_0577,B,36,M,Books,1,31319.11,39,95,5,997.43,0.3901380601171572,2,0.1164153986986531,0.3954040293358884,199.49,51.95,15.96,4,Occasional Shoppers,-1.7179272916578492,-0.644701055485208
CUST_0578,C,21,F,Grocery,3,20213.93,48,18,62,2116.45,0.9836147449283484,2,0.1408601918808469,0.7028114002994384,34.14,6906.31,134.61,0,Bargain Hunters,1.0802576557098265,-2.1982678024631954
CUST_0579,E,51,F,Books,3,22015.13,76,50,14,596.47,0.7503353893465199,1,0.0101244800338629,0.7618729017455715,42.6,163.74,36.24,3,Young Explorers,-0.09859648603533229,-2.3585318228096632
CUST_0580,E,50,M,Clothing,1,25488.9,84,41,24,170.82,0.2868520042201411,1,0.0675399679339579,0.8504528655448828,7.12,97.61,64.45,3,Young Explorers,0.44686768874142446,-1.8475979806924698
CUST_0581,D,35,F,Grocery,0,144770.88,24,365,1,4227.21,0.081768249550452,7,0.3227594462396591,0.5230036487357684,4227.21,11.55,12.73,1,At-Risk High-Value,-3.2944456372869975,4.0147705681033825
CUST_0582,E,50,M,Beauty,4,34593.12,78,26,16,609.62,0.7355771578442989,0,0.0189103925280102,0.7072301553802081,38.1,361.26,37.99,3,Young Explorers,0.005675671433788454,-2.326298426473557
CUST_0583,D,44,M,Electronics,3,103545.24,23,319,1,3381.15,0.0157362718732793,5,0.2791686219451483,0.6363042495865389,3381.15,10.57,6.04,1,At-Risk High-Value,-3.092936855664091,2.8865558471977977
CUST_0584,A,56,F,Sports,0,147325.19,77,24,58,4566.43,0.0232949376525182,12,0.0255341434356797,0.5275495646825957,78.73,10594.12,130.72,2,Premium Loyalists,2.863321042922763,1.473756301889998
CUST_0585,C,51,F,Books,0,22741.71,64,33,57,760.69,0.8997206662618651,5,0.217807535578526,0.6450604439095722,13.35,1275.27,129.93,0,Bargain Hunters,0.8912081392947948,-1.8519701564251458
CUST_0586,B,32,M,Beauty,0,48102.98,49,137,9,775.72,0.3161096527616281,0,0.0847512142178561,0.4718521716348231,86.19,50.59,28.17,4,Occasional Shoppers,-1.4142802209476255,-0.7056880202346945
CUST_0587,C,32,F,Sports,4,29646.84,45,23,31,1219.58,0.7116902082068618,6,0.2000755478827886,0.7509351882818962,39.34,1575.29,69.37,0,Bargain Hunters,-0.06834692513308196,-1.3312060711856544
CUST_0588,D,27,M,Books,0,136281.56,18,212,3,4830.66,0.1900876063190791,7,0.2136256063292404,0.3798024797524205,1610.22,68.04,14.07,1,At-Risk High-Value,-2.1545036172560943,2.586887783088602
CUST_0589,A,39,F,Clothing,4,164542.36,81,5,39,9451.43,0.0853072716823426,10,0.0322567824609256,0.7593823019677932,242.34,61434.3,101.19,2,Premium Loyalists,3.402045372033905,1.9319530490544625
CUST_0590,A,42,M,Beauty,2,177743.72,81,9,60,12029.07,0.0549801135208916,9,0.0372721418585297,0.4654143412192539,200.48,72174.42,134.42,2,Premium Loyalists,4.064947145672926,2.6152075624409754
CUST_0591,E,38,F,Home,2,25322.05,72,49,24,184.18,0.4236640691693867,0,0.0793824707747205,0.929657448584229,7.67,88.41,62.63,3,Young Explorers,0.1822048465438658,-2.102614196561994
CUST_0592,B,48,F,Grocery,0,40122.22,58,168,12,321.32,0.4837104389878378,0,0.1313133524223605,0.3567608420873334,26.78,22.82,31.73,4,Occasional Shoppers,-1.5919463962663052,-0.8661077524135803
CUST_0593,E,48,F,Clothing,0,25271.8,81,35,12,790.74,0.7064435302244354,1,0.0549931647742729,0.9562153495732552,65.9,263.58,45.98,3,Young Explorers,0.12629254491993855,-2.490943596109716
CUST_0594,D,42,M,Sports,0,97917.17,17,251,5,1867.86,0.1693815628570439,2,0.1787726271141366,0.3492084430021873,373.57,37.06,17.38,4,Occasional Shoppers,-2.5578322904354245,1.1914748890058864
CUST_0595,E,43,M,Books,1,33427.45,73,17,15,145.79,0.6440109161197197,0,0.0481850220274587,0.9488385224742556,9.72,121.49,51.86,3,Young Explorers,0.13392972362279798,-2.5129099784029516
CUST_0596,A,48,F,Electronics,3,126348.24,93,22,42,13689.19,0.0016122311115802,8,0.0160845578495225,0.7363631220783042,325.93,24997.65,94.27,2,Premium Loyalists,3.2394644434613262,1.7647189833576877
CUST_0597,D,38,F,Beauty,1,146195.74,10,260,4,3215.9,0.0272511164040747,5,0.1884229709741792,0.5991339625040147,803.98,49.29,17.37,1,At-Risk High-Value,-2.1515409954228693,2.2299729939747923
CUST_0598,E,57,F,Home,3,32224.93,83,22,13,667.12,0.3097255115973974,0,0.0643759373429396,0.9573550047405496,51.32,377.07,40.69,3,Young Explorers,0.21131439707408056,-1.9832043826776997
CUST_0599,C,55,F,Books,0,20782.7,69,42,48,988.09,0.9427705905572654,2,0.1544962168233975,0.4918088241314048,20.59,1102.98,108.22,0,Bargain Hunters,0.4615602916585403,-2.0940611844086434
CUST_0600,C,38,M,Home,2,44374.12,45,16,30,2601.31,0.7294580444068681,3,0.2888781773674774,0.4957573280022247,86.71,4590.55,70.17,0,Bargain Hunters,-0.5437065853047512,-0.9653416517803969
CUST_0601,B,60,F,Books,0,50685.44,58,165,15,862.22,0.2813124126056964,0,0.0581003406625439,0.5527097933707247,57.48,77.91,41.66,4,Occasional Shoppers,-0.966183610791164,-0.7363569081747695
CUST_0602,B,44,F,Books,3,34164.44,39,69,10,749.82,0.4088003421058852,1,0.0713107290902834,0.2659183084184693,74.98,107.12,17.77,4,Occasional Shoppers,-1.5262099190398077,-0.7970629743551428
CUST_0603,B,21,F,Home,4,48210.61,61,63,13,281.96,0.2306428404405614,2,0.0858242602166605,0.2321196176293262,21.69,57.27,20.23,4,Occasional Shoppers,-1.0195621065909506,-0.4783605939953865
CUST_0604,C,40,F,Clothing,2,40991.28,52,8,31,482.21,0.8567362327578383,6,0.1356242222836477,0.6400767125394384,15.56,1660.95,81.3,0,Bargain Hunters,0.22467160584672713,-1.5994104089300651
CUST_0605,D,56,M,Beauty,0,150415.64,12,330,3,3165.34,0.1507903788985586,11,0.2197078491221454,0.4358289849884502,1055.11,28.69,15.02,1,At-Risk High-Value,-2.3794467158866075,3.1547056269366553
CUST_0606,C,46,F,Home,2,46809.25,63,29,48,456.78,0.8673723452359269,3,0.2329740442198772,0.6783457815168529,9.52,730.85,107.02,0,Bargain Hunters,0.48788349172393775,-1.7969242368065954
CUST_0607,C,61,F,Clothing,5,23255.52,50,38,47,1930.49,0.7525742450666054,5,0.2493565534987078,0.7027102009436305,41.07,2326.49,95.69,0,Bargain Hunters,0.2982245685974698,-1.3503444474887927
CUST_0608,D,39,F,Clothing,2,145773.15,27,249,2,5122.85,0.2171229938617974,7,0.2430488787544642,0.6890618568375889,2561.43,40.98,12.18,1,At-Risk High-Value,-2.0767810116273067,2.74354202256481
CUST_0609,A,40,F,Sports,3,124572.08,93,8,63,9041.03,0.0699234863390792,10,0.0164431947129711,0.5448832413375502,143.51,63287.21,140.4,2,Premium Loyalists,4.091119370505924,1.6185358287765368
CUST_0610,D,18,M,Beauty,0,102421.07,17,266,3,6421.06,0.1124387362477351,7,0.3954341431451015,0.6832766047541916,2140.35,72.15,20.04,1,At-Risk High-Value,-2.623916866104446,2.805891959065901
CUST_0611,C,44,M,Grocery,3,38043.44,46,44,58,1965.62,0.7951270522691962,3,0.1260414663759225,0.5154906590766433,33.89,2533.47,119.58,0,Bargain Hunters,0.710376711843247,-1.415158193198108
CUST_0612,B,39,F,Beauty,0,36647.92,55,155,14,772.0,0.3778174642509607,0,0.1116625473416984,0.2202137057250352,55.14,69.28,33.05,4,Occasional Shoppers,-1.5841547293077936,-0.5893298794308919
CUST_0613,C,39,F,Beauty,1,32143.88,62,16,30,759.76,0.9785562118362912,3,0.16076053260148,0.5808869338297831,25.33,1340.75,74.87,0,Bargain Hunters,-0.03921567492318962,-2.0536653995689695
CUST_0614,D,61,M,Clothing,0,105251.42,10,209,2,7181.38,0.0149571313701435,5,0.3552924210523747,0.5104899148493172,3590.69,68.39,14.69,1,At-Risk High-Value,-2.9414133136987006,3.3260250450492497
CUST_0615,D,23,M,Books,6,142854.37,23,321,5,4961.65,0.0109057795896557,10,0.2902841245832509,0.3032724637561127,992.33,77.04,0.0,1,At-Risk High-Value,-2.4166323944732753,3.553857071455947
CUST_0616,D,22,F,Home,2,107546.64,19,309,4,5224.75,0.1022616361702551,6,0.3459505021278638,0.369880668391213,1306.19,67.42,9.72,1,At-Risk High-Value,-2.9024170297507794,2.7983725874685383
CUST_0617,C,62,M,Books,1,32964.63,56,4,57,753.9,0.6850387879731735,7,0.1770679755433018,0.7840288131871774,13.23,8594.46,151.68,0,Bargain Hunters,1.53972613125057,-1.4710327781560066
CUST_0618,C,57,F,Sports,4,27511.03,51,10,31,2046.84,0.8146162070823341,3,0.2162789892057825,0.6685443763500946,66.03,5768.37,73.37,0,Bargain Hunters,-0.09421911819395723,-1.6353881728351407
CUST_0619,B,36,F,Grocery,1,34745.5,46,167,9,994.38,0.3103640774230413,0,0.1451968719768094,0.3593334495680403,110.49,53.27,22.79,4,Occasional Shoppers,-1.9035442816988624,-0.4643434368538462
CUST_0620,C,37,F,Sports,1,42508.57,60,25,45,1396.09,0.850083521629405,4,0.1333356100132945,0.4431923107123963,31.02,2416.31,99.86,0,Bargain Hunters,0.5066611330663429,-1.472361166762886
CUST_0621,D,47,F,Home,0,125298.57,15,336,1,4246.93,0.0268615474437458,3,0.2966971165383888,0.5553602178409022,4246.93,12.6,13.4,1,At-Risk High-Value,-3.5099094841456258,3.437536168879643
CUST_0622,C,57,F,Grocery,2,30849.69,50,23,25,1958.13,0.8994007532976176,5,0.2448341436302494,0.5046401747384502,78.33,2039.72,58.44,0,Bargain Hunters,-0.5849569525504325,-1.2996145066883804
CUST_0623,B,19,M,Clothing,0,40842.81,42,109,5,1183.63,0.2883713479883412,2,0.0587784683747256,0.5605650724298955,236.73,53.8,22.13,4,Occasional Shoppers,-1.3185125380096883,-0.6202544294404199
CUST_0624,B,32,M,Books,0,32153.81,39,131,6,303.24,0.4195115483834891,2,0.1377034051325047,0.5394485934908393,50.54,13.78,23.55,4,Occasional Shoppers,-1.7270782468756052,-0.8286787771454726
CUST_0625,E,49,F,Electronics,1,33527.27,66,46,26,237.29,0.7209973800350921,1,0.0893897498866,0.8761342660271918,9.13,131.27,68.7,3,Young Explorers,0.1393819710430439,-2.267318127379696
CUST_0626,D,35,F,Beauty,0,92630.9,12,198,3,6549.65,0.0457386149730445,3,0.2124758540717894,0.4741954800624748,2183.22,98.74,15.99,1,At-Risk High-Value,-2.4244269970804635,2.263288246537252
CUST_0627,D,51,F,Electronics,6,97567.08,22,261,5,6229.18,0.1620209729379305,7,0.1817413685295074,0.4230546145146046,1245.84,118.88,0.84,1,At-Risk High-Value,-2.1014373175986765,2.387906808464712
CUST_0628,C,22,M,Books,1,21488.3,42,15,57,1322.96,0.9280546652758436,6,0.2411459253485417,0.7637153079222251,23.21,4713.04,132.94,0,Bargain Hunters,0.790518112953444,-1.7386941806677185
CUST_0629,B,49,F,Beauty,0,28363.53,53,64,14,470.12,0.2688390876861782,2,0.1273112429713367,0.274101895613273,33.58,101.26,35.04,4,Occasional Shoppers,-1.1941670995353695,-0.6673060526808545
CUST_0630,C,23,M,Books,0,45979.49,47,5,58,857.03,0.8207154797599623,6,0.1764773380114548,0.4727283978676821,14.78,8284.62,145.45,0,Bargain Hunters,1.0400353111572438,-1.2373478867855534
CUST_0631,A,34,M,Beauty,1,119504.13,83,15,68,4540.61,0.0195467301816354,10,0.0037009596167039,0.6736659497293853,66.77,19297.59,153.14,2,Premium Loyalists,3.46400116352119,0.8041184055036154
CUST_0632,E,36,M,Beauty,0,30806.6,61,31,10,495.92,0.7613609442031002,0,0.0956889405842121,0.9501936787183852,49.59,154.98,42.23,3,Young Explorers,-0.4379087778149823,-2.47311064454678
CUST_0633,A,46,M,Beauty,0,167253.94,96,11,68,9644.9,0.0289729271545804,13,0.010212109716536,0.709637254801188,141.84,54654.43,159.28,2,Premium Loyalists,4.7821216586821205,2.14328297726135
CUST_0634,C,39,M,Electronics,0,32859.99,48,1,39,1944.58,0.6720068802203123,4,0.1191850993057866,0.7490924890779989,49.86,37919.31,192.98,0,Bargain Hunters,1.7546263065846885,-1.4633987557296941
CUST_0635,A,18,F,Beauty,1,148781.66,83,17,37,11351.17,0.0151159050608498,7,0.0164197420783428,0.4859400391163182,306.79,23332.96,86.6,2,Premium Loyalists,2.523668997329006,1.9090237333929536
CUST_0636,B,45,F,Sports,0,31391.16,49,174,9,382.64,0.3535921927828191,2,0.1415507343127081,0.3337081113252946,42.52,19.68,25.25,4,Occasional Shoppers,-1.824211551968729,-0.4371224921461486
CUST_0637,E,51,M,Grocery,4,29822.19,86,16,23,785.21,0.425153736652782,1,0.0121421510922299,0.9265473804365792,34.14,1062.34,58.78,3,Young Explorers,0.7994920483006657,-2.1517766138896697
CUST_0638,E,53,M,Clothing,1,22822.11,89,30,21,350.51,0.5469794998106475,1,0.0428429673023749,0.8084114119137605,16.69,237.44,58.5,3,Young Explorers,0.45702577636425284,-2.2735475406150334
CUST_0639,A,48,F,Sports,2,166362.94,85,13,70,7850.21,0.0661113003747056,5,0.0053719111386391,0.6830107042214353,112.15,39251.05,155.35,2,Premium Loyalists,3.8917924642456168,1.1493740411829825
CUST_0640,D,45,M,Clothing,1,115591.12,31,298,2,4721.1,0.1261567819358981,3,0.2749453787563524,0.2772756218612129,2360.55,31.58,6.88,1,At-Risk High-Value,-2.9943426721696174,2.7240800066893573
CUST_0641,D,18,F,Home,2,110756.51,31,225,6,2724.94,0.0808721602631712,8,0.2875470324794806,0.319097546486293,454.16,72.34,12.83,1,At-Risk High-Value,-2.1291216832470368,2.1506991002612157
CUST_0642,A,46,M,Sports,1,133979.78,89,7,62,7092.57,0.0473377897604395,10,0.0140071169606512,0.4711570187932137,114.4,54967.42,144.71,2,Premium Loyalists,3.77965432813891,1.5598520566158227
CUST_0643,B,46,M,Beauty,0,62244.01,45,141,4,364.14,0.4097249277629216,2,0.1333506489494971,0.4968078704291785,91.04,10.26,18.65,4,Occasional Shoppers,-1.6688056283597519,-0.4777463649147532
CUST_0644,E,65,M,Beauty,2,31334.48,81,45,16,127.99,0.7059329247401792,1,0.0002569103691067,0.8032421124966431,8.0,44.52,44.29,3,Young Explorers,0.16989413725000543,-2.387600633853613
CUST_0645,E,40,M,Clothing,2,15108.76,93,27,9,510.5,0.562513335442087,1,0.0110558176611068,0.7155493681754245,56.72,164.09,30.01,3,Young Explorers,0.05467991418331531,-2.2822307756690647
CUST_0646,E,47,F,Electronics,4,24937.08,63,16,9,380.11,0.8088191560691096,0,0.0032229491855368,0.9708426107405164,42.23,201.23,31.67,3,Young Explorers,-0.17580290162760148,-2.7823467814943417
CUST_0647,A,47,F,Books,0,174244.69,94,3,38,5138.73,0.0100366469842409,6,0.0049797144200714,0.5441391016703692,135.23,48817.94,120.22,2,Premium Loyalists,3.0111027065722396,1.2597406410241072
CUST_0648,B,63,F,Clothing,2,36930.92,41,167,9,1101.57,0.2702772451665705,2,0.1174098898766303,0.5059187396073243,122.4,59.01,22.72,4,Occasional Shoppers,-1.641364380544333,-0.3393229351046946
CUST_0649,C,75,F,Clothing,3,45856.87,54,29,41,1310.65,0.8343939011381667,7,0.2673155385172671,0.5624945367707508,31.97,1791.22,87.7,0,Bargain Hunters,0.14114432034323657,-1.022147570323259
CUST_0650,C,44,M,Grocery,2,29373.28,70,41,35,1786.09,0.9213779124175534,3,0.210403142486593,0.4231785311910863,51.03,1488.41,74.9,0,Bargain Hunters,-0.09704961510259397,-1.6088929605260465
CUST_0651,D,47,M,Electronics,0,108246.09,24,264,3,4564.31,0.1419150059019563,5,0.2649827734910694,0.4080362555013501,1521.44,51.67,14.54,1,At-Risk High-Value,-2.549930346801542,2.312204670359097
CUST_0652,C,29,M,Books,4,38216.15,64,42,55,2168.0,0.9350403107362754,5,0.1760324667703657,0.7271796270262404,39.42,2773.02,114.92,0,Bargain Hunters,1.087017925959135,-1.6728787317948888
CUST_0653,C,68,M,Clothing,6,27345.91,43,33,45,976.53,0.8741131147503056,4,0.1452813058061271,0.644326283210228,21.7,1292.47,87.92,0,Bargain Hunters,0.20791171520927493,-1.7312668774444917
CUST_0654,C,31,M,Home,2,46406.59,57,32,31,2726.33,0.7423012675214297,5,0.1326907981625118,0.8789088406758588,87.95,2561.1,76.7,0,Bargain Hunters,0.5429112274705028,-1.4289551971493892
CUST_0655,D,42,F,Home,4,108214.03,20,238,2,5116.63,0.0861126919735507,11,0.2534115821527776,0.3415603245471291,2558.32,42.82,0.0,1,At-Risk High-Value,-2.466596210788099,3.386042412911641
CUST_0656,A,56,F,Home,0,113757.32,92,11,38,11542.25,0.0573092695553032,5,0.0225948785155827,0.4490240812080967,303.74,36550.46,94.07,2,Premium Loyalists,2.630801285338551,1.3853342773218085
CUST_0657,C,50,M,Electronics,2,22043.14,66,32,51,2586.1,0.9602846053267948,7,0.3092863402489783,0.4900459446306219,50.71,3996.7,108.93,0,Bargain Hunters,0.5181625110408837,-1.2290753524863216
CUST_0658,E,26,F,Home,4,23077.29,83,17,21,368.9,0.6159339679644268,1,0.0720062720739014,0.9251225191728056,17.57,430.38,54.38,3,Young Explorers,0.4230774763974073,-2.435737748257707
CUST_0659,B,46,F,Grocery,1,36051.24,50,115,12,363.27,0.2572570905626625,1,0.1466331618150526,0.4883713461790608,30.27,37.58,31.64,4,Occasional Shoppers,-1.3740679420832411,-0.7062057273197815
CUST_0660,B,42,M,Sports,6,34860.25,54,95,3,990.15,0.2684689981697943,0,0.0905869998488185,0.4857782145100983,330.05,30.94,0.0,4,Occasional Shoppers,-1.5365975010962485,-0.7679116143300576
CUST_0661,A,46,F,Books,2,116711.98,96,18,45,13349.44,0.0070290177728636,11,0.0431716845812651,0.527522344897937,296.65,31617.09,100.11,2,Premium Loyalists,3.3134408502471224,2.1630912298437392
CUST_0662,C,24,M,Electronics,5,31285.19,61,5,31,2994.64,0.6207183501121627,5,0.1739365654948863,0.794916460071282,96.6,15472.31,82.9,0,Bargain Hunters,0.7186893036996838,-1.2386787676240174
CUST_0663,C,53,F,Home,5,27281.12,61,14,53,2811.56,0.5948365582863238,2,0.1099496751712604,0.8476899486693421,53.05,9934.18,115.1,0,Bargain Hunters,1.3670913939573675,-1.7354206008146578
CUST_0664,A,31,M,Beauty,3,171288.13,78,5,68,10659.65,0.0075639266340324,11,0.0266971879304753,0.5658947995144705,156.76,120809.37,158.32,2,Premium Loyalists,5.014845026174445,2.7889840992999195
CUST_0665,C,27,F,Books,0,35110.27,70,8,46,2347.52,0.7574574515151821,5,0.2177143879579353,0.880511863378444,51.03,11998.44,122.11,0,Bargain Hunters,1.2929728424400697,-1.652589454920742
CUST_0666,D,48,M,Grocery,4,85522.49,24,345,4,3114.51,0.1939092712698978,6,0.3204558611041595,0.6306213885062322,778.63,36.01,8.9,1,At-Risk High-Value,-2.7702835481142647,1.846982810134813
CUST_0667,A,31,F,Beauty,2,93194.43,80,4,32,14629.9,0.1034486013544792,8,0.0171250988824542,0.5337197464385423,457.18,93631.36,93.67,2,Premium Loyalists,3.315096392056683,2.072425696774195
CUST_0668,D,18,F,Clothing,4,130332.6,29,182,4,1718.63,0.0462751433678101,11,0.3609359366057766,0.5889849732234239,429.66,37.57,8.33,1,At-Risk High-Value,-1.8556627232037366,2.2530920763233713
CUST_0669,A,50,F,Sports,2,74726.13,82,2,47,7156.38,0.0032140076082959,7,0.0411627864056564,0.4499441369104809,152.26,112116.62,147.0,2,Premium Loyalists,3.558824704964268,1.2205134764654384
CUST_0670,A,62,M,Electronics,0,145193.06,77,25,41,3483.27,0.0508014807528139,10,0.0215059507158509,0.7517482567381524,84.96,5492.85,101.03,2,Premium Loyalists,2.24817779861888,0.866020188264962
CUST_0671,B,47,F,Home,2,46322.52,55,126,6,369.58,0.4163866724108386,2,0.0965616443368522,0.3655478663893047,61.6,17.46,14.1,4,Occasional Shoppers,-1.494244260834489,-0.6448805092027149
CUST_0672,D,36,F,Clothing,0,130882.15,26,245,1,6466.99,0.1233348116495401,9,0.2189070124741403,0.4932590343047348,6466.99,26.29,12.27,1,At-Risk High-Value,-2.777071414614931,4.467169851671731
